交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
80,多头进场,2023-03-14 20:00,开多,21.91,456.412,9999.98692,-1228.01,-12.27,36.08,0.36,-1301.21,-13.01,75144.63,751.45
81,多头出场,2023-03-23 00:00,平多,21.1,441.696,9999.99744,-689.87,-6.90,555.95,5.56,-760.3,-7.60,74454.76,744.55
81,多头进场,2023-03-18 08:00,开多,22.64,441.696,9999.99744,-689.87,-6.90,555.95,5.56,-760.3,-7.60,74454.76,744.55
82,空头出场,2023-03-29 12:00,平空-EMA,21.2,496.524,9999.99336,-536.58,-5.36,397.18,3.97,-576,-5.76,73918.18,739.18
82,空头进场,2023-03-26 00:00,开空,20.14,496.524,9999.99336,-536.58,-5.36,397.18,3.97,-576,-5.76,73918.18,739.18
83,空头出场,2023-04-04 00:00,平空-EMA,20.9,499.001,9999.98004,-439.36,-4.39,14.96,0.15,-464.08,-4.64,73478.82,734.79
83,空头进场,2023-04-03 08:00,开空,20.04,499.001,9999.98004,-439.36,-4.39,14.96,0.15,-464.08,-4.64,73478.82,734.79
84,空头出场,2023-04-11 00:00,平空-EMA,20.69,493.096,9999.98688,-212.27,-2.12,207.03,2.07,-231.82,-2.32,73266.55,732.67
84,空头进场,2023-04-07 12:00,开空,20.28,493.096,9999.98688,-212.27,-2.12,207.03,2.07,-231.82,-2.32,73266.55,732.67
85,多头出场,2023-04-20 04:00,平多,22.66,470.145,9999.98415,643.17,6.43,2218.79,22.18,-33.21,-0.33,73909.73,739.10
85,多头进场,2023-04-11 08:00,开多,21.27,470.145,9999.98415,643.17,6.43,2218.79,22.18,-33.21,-0.33,73909.73,739.10
86,空头出场,2023-04-26 16:00,平空-EMA,22.46,471.475,9999.98475,-599.64,-5.99,221.31,2.21,-679.21,-6.79,73310.09,733.10
86,空头进场,2023-04-22 00:00,开空,21.21,471.475,9999.98475,-599.64,-5.99,221.31,2.21,-679.21,-6.79,73310.09,733.10
87,空头出场,2023-04-27 20:00,平空-EMA,22.25,474.158,9999.99222,-560.3,-5.60,341.14,3.41,-654.6,-6.54,72749.79,727.50
87,空头进场,2023-04-27 00:00,开空,21.09,474.158,9999.99222,-560.3,-5.60,341.14,3.41,-654.6,-6.54,72749.79,727.50
88,多头出场,2023-05-01 08:00,平多,22.18,429,9999.99,-494.53,-4.94,286.72,2.87,-605.6,-6.05,72255.27,722.55
88,多头进场,2023-04-29 00:00,开多,23.31,429,9999.99,-494.53,-4.94,286.72,2.87,-605.6,-6.05,72255.27,722.55
89,空头出场,2023-05-05 20:00,平空-EMA,22.32,467.071,9999.99011,-435.25,-4.35,79.07,0.79,-509.44,-5.09,71820.02,718.20
89,空头进场,2023-05-03 16:00,开空,21.41,467.071,9999.99011,-435.25,-4.35,79.07,0.79,-509.44,-5.09,71820.02,718.20
90,空头出场,2023-05-22 04:00,平空-止盈,19.61,469.483,9999.9879,783.82,7.83,919.88,9.19,-108.29,-1.08,72603.84,726.04
90,空头进场,2023-05-08 08:00,开空,21.3,469.483,9999.9879,783.82,7.83,919.88,9.19,-108.29,-1.08,72603.84,726.04
91,多头出场,2023-06-02 04:00,平多,20.49,469.924,9999.98272,-381.05,-3.81,51.39,0.51,-432.63,-4.32,72222.78,722.23
91,多头进场,2023-05-30 16:00,开多,21.28,469.924,9999.98272,-381.05,-3.81,51.39,0.51,-432.63,-4.32,72222.78,722.23
92,多头出场,2023-06-05 20:00,平多,19.93,470.588,9999.995,-630.87,-6.31,489.12,4.89,-668.53,-6.68,71591.91,715.92
