交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
124,空头出场,2023-06-06 00:00,平空-止盈,25629.99,0.37158,9999.790033,466.44,4.66,561.12,5.61,-206.95,-2.07,61208.84,612.09
124,空头进场,2023-05-31 20:00,开空,26911.54,0.37158,9999.790033,466.44,4.66,561.12,5.61,-206.95,-2.07,61208.84,612.09
125,空头出场,2023-06-15 04:00,平空-止盈,25128.6,0.37951,9999.906335,453.58,4.53,575.26,5.75,-179.76,-1.80,61662.42,616.62
125,空头进场,2023-06-07 20:00,开空,26349.52,0.37951,9999.906335,453.58,4.53,575.26,5.75,-179.76,-1.80,61662.42,616.62
126,多头出场,2023-07-19 00:00,平多,29715.99,0.35736,9999.922687,609.07,6.09,1360.63,13.60,-44.58,-0.45,62271.5,622.71
126,多头进场,2023-06-21 00:00,开多,27982.77,0.35736,9999.922687,609.07,6.09,1360.63,13.60,-44.58,-0.45,62271.5,622.71
127,多头出场,2023-07-24 08:00,平多,29716.01,0.33109,9999.835119,-171.08,-1.71,66.08,0.66,-214.19,-2.14,62100.41,621.00
127,多头进场,2023-07-20 12:00,开多,30202.77,0.33109,9999.835119,-171.08,-1.71,66.08,0.66,-214.19,-2.14,62100.41,621.00
128,空头出场,2023-08-02 04:00,平空-EMA,29705.99,0.34164,9999.799384,-159.03,-1.59,228.78,2.29,-165.32,-1.65,61941.39,619.41
128,空头进场,2023-07-24 16:00,开空,29269.99,0.34164,9999.799384,-159.03,-1.59,228.78,2.29,-165.32,-1.65,61941.39,619.41
129,空头出场,2023-08-08 16:00,平空-EMA,29438.63,0.3443,9999.907731,-145.88,-1.46,113.14,1.13,-141.96,-1.42,61795.5,617.96
129,空头进场,2023-08-03 12:00,开空,29044.17,0.3443,9999.907731,-145.88,-1.46,113.14,1.13,-141.96,-1.42,61795.5,617.96
130,多头出场,2023-08-10 00:00,平多,29416.22,0.33462,9999.864389,-166.53,-1.66,115.38,1.15,-168.06,-1.68,61628.98,616.29
130,多头进场,2023-08-09 00:00,开多,29884.24,0.33462,9999.864389,-166.53,-1.66,115.38,1.15,-168.06,-1.68,61628.98,616.29
131,空头出场,2023-08-17 20:00,平空-止盈,27934.02,0.34268,9999.995236,417.78,4.18,438.34,4.38,-31.77,-0.32,62046.75,620.47
131,空头进场,2023-08-16 00:00,开空,29181.73,0.34268,9999.995236,417.78,4.18,438.34,4.38,-31.77,-0.32,62046.75,620.47
132,空头出场,2023-09-01 20:00,平空-止盈,25811,0.36762,9999.863221,501.48,5.01,596.1,5.96,-146.86,-1.47,62548.23,625.48
132,空头进场,2023-08-30 20:00,开空,27201.63,0.36762,9999.863221,501.48,5.01,596.1,5.96,-146.86,-1.47,62548.23,625.48
133,多头出场,2023-09-21 20:00,平多,26584.02,0.36768,9999.785606,-235.26,-2.35,100.37,1.00,-306.23,-3.06,62312.97,623.13
133,多头进场,2023-09-18 16:00,开多,27196.98,0.36768,9999.785606,-235.26,-2.35,100.37,1.00,-306.23,-3.06,62312.97,623.13
134,空头出场,2023-09-27 16:00,平空-EMA,26766.7,0.37808,9999.902194,-130.11,-1.30,168.43,1.68,-155.82,-1.56,62182.86,621.83
134,空头进场,2023-09-25 00:00,开空,26449.17,0.37808,9999.902194,-130.11,-1.30,168.43,1.68,-155.82,-1.56,62182.86,621.83
135,空头出场,2023-09-28 20:00,平空-EMA,27020,0.38069,9999.888782,-296.5,-2.96,10.57,0.11,-308.11,-3.08,61886.36,618.86
135,空头进场,2023-09-28 00:00,开空,26267.8,0.38069,9999.888782,-296.5,-2.96,10.57,0.11,-308.11,-3.08,61886.36,618.86
136,多头出场,2023-10-11 08:00,平多,27016.05,0.369,9999.9,-40.96,-0.41,541.12,5.41,-165.46,-1.65,61845.4,618.45
136,多头进场,2023-09-29 00:00,开多,27100,0.369,9999.9,-40.96,-0.41,541.12,5.41,-165.46,-1.65,61845.4,618.45
137,空头出场,2023-10-16 04:00,平空-EMA,27154.15,0.37488,9999.924,-189.71,-1.90,39.99,0.40,-236.8,-2.37,61655.69,616.56
137,空头进场,2023-10-12 20:00,开空,26675,0.37488,9999.924,-189.71,-1.90,39.99,0.40,-236.8,-2.37,61655.69,616.56
138,多头出场,2024-01-13 04:00,平多,42782.73,0.35907,9999.761974,5349.55,53.47,7578.71,75.75,-79.45,-0.79,67005.24,670.05
138,多头进场,2023-10-16 12:00,开多,27849.06,0.35907,9999.761974,5349.55,53.47,7578.71,75.75,-79.45,-0.79,67005.24,670.05
139,空头出场,2024-01-16 20:00,平空-EMA,43252.67,0.23962,9999.905707,-374.48,-3.74,0,0.00,-404.71,-4.05,66630.76,666.31
139,空头进场,2024-01-15 04:00,开空,41732.35,0.23962,9999.905707,-374.48,-3.74,0,0.00,-404.71,-4.05,66630.76,666.31
140,空头出场,2024-01-23 00:00,平空-止盈,39820.31,0.24376,9999.600723,283.15,2.83,382.76,3.83,-291.31,-2.91,66913.91,669.14
140,空头进场,2024-01-19 00:00,开空,41022.32,0.24376,9999.600723,283.15,2.83,382.76,3.83,-291.31,-2.91,66913.91,669.14
141,多头出场,2024-02-01 08:00,平多,42015.65,0.23257,9999.577394,-237.88,-2.38,201.14,2.01,-263.55,-2.63,66676.02,666.76
141,多头进场,2024-01-30 00:00,开多,42995.99,0.23257,9999.577394,-237.88,-2.38,201.14,2.01,-263.55,-2.63,66676.02,666.76
142,多头出场,2024-03-20 04:00,平多,61937.4,0.23125,9999.733313,4311.13,43.09,7056.2,70.53,-240.9,-2.41,70987.16,709.87
142,多头进场,2024-02-02 20:00,开多,43242.09,0.23125,9999.733313,4311.13,43.09,7056.2,70.53,-240.9,-2.41,70987.16,709.87
143,多头出场,2024-04-02 20:00,平多,64890,0.15201,9999.895765,-145.9,-1.46,904.79,9.04,-540.75,-5.40,70841.26,708.41
143,多头进场,2024-03-21 00:00,开多,65784.46,0.15201,9999.895765,-145.9,-1.46,904.79,9.04,-540.75,-5.40,70841.26,708.41
144,多头出场,2024-04-13 00:00,平多,66843.98,0.14782,9999.725882,-128.79,-1.29,756.27,7.56,-383.59,-3.83,70712.47,707.12
144,多头进场,2024-04-04 20:00,开多,67647.99,0.14782,9999.725882,-128.79,-1.29,756.27,7.56,-383.59,-3.83,70712.47,707.12
145,空头出场,2024-04-22 12:00,平空-EMA,65980,0.15434,9999.381463,-194.06,-1.94,795.72,7.95,-325.88,-3.26,70518.4,705.18
145,空头进场,2024-04-14 00:00,开空,64788.01,0.15434,9999.381463,-194.06,-1.94,795.72,7.95,-325.88,-3.26,70518.4,705.18
146,空头出场,2024-05-01 00:00,平空-止盈,59292.95,0.1563,9999.458178,722.34,7.22,742.81,7.42,-211.61,-2.12,71240.74,712.41
146,空头进场,2024-04-25 00:00,开空,63976.06,0.1563,9999.458178,722.34,7.22,742.81,7.42,-211.61,-2.12,71240.74,712.41
147,空头出场,2024-05-15 20:00,平空-EMA,64725.11,0.16048,9999.842598,-397.44,-3.97,336.01,3.36,-445.55,-4.45,70843.3,708.43
147,空头进场,2024-05-08 04:00,开空,62312.08,0.16048,9999.842598,-397.44,-3.97,336.01,3.36,-445.55,-4.45,70843.3,708.43
148,多头出场,2024-06-11 12:00,平多,67570.18,0.1515,9999.943845,226.82,2.27,902.6,9.02,-217.62,-2.18,71070.13,710.70
148,多头进场,2024-05-16 00:00,开多,66006.23,0.1515,9999.943845,226.82,2.27,902.6,9.02,-217.62,-2.18,71070.13,710.70
149,空头出场,2024-06-12 20:00,平空-EMA,69734,0.15095,9999.604256,-537.01,-5.37,7.56,0.08,-571.74,-5.71,70533.12,705.33
149,空头进场,2024-06-11 20:00,开空,66244.48,0.15095,9999.604256,-537.01,-5.37,7.56,0.08,-571.74,-5.71,70533.12,705.33
150,空头出场,2024-06-23 20:00,平空-止盈,64094,0.15062,9999.96304,336.3,3.36,448.77,4.49,-141.58,-1.42,70869.41,708.69
150,空头进场,2024-06-14 20:00,开空,66392,0.15062,9999.96304,336.3,3.36,448.77,4.49,-141.58,-1.42,70869.41,708.69
151,多头出场,2024-08-01 08:00,平多,63936.01,0.15962,9999.853009,195.51,1.95,1181.32,11.81,-62.12,-0.62,71064.92,710.65
151,多头进场,2024-07-15 08:00,开多,62647.87,0.15962,9999.853009,195.51,1.95,1181.32,11.81,-62.12,-0.62,71064.92,710.65
152,空头出场,2024-08-02 04:00,平空-EMA,65354.02,0.15896,9999.633136,-399.24,-3.99,91.11,0.91,-442.65,-4.42,70665.69,706.66
152,空头进场,2024-08-01 20:00,开空,62906.6,0.15896,9999.633136,-399.24,-3.99,91.11,0.91,-442.65,-4.42,70665.69,706.66
153,空头出场,2024-08-05 08:00,平空-止盈,53890.87,0.1626,9999.628458,1227.59,12.27,1490.62,14.90,-118.8,-1.19,71893.28,718.93
