交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
122,多头出场,2024-05-26 20:00,平多,162.85,5287.039,819068.0819,41086.19,5.01,179191.19,21.87,-3951.85,-0.48,850563.94,8505.64
122,多头进场,2024-05-16 00:00,开多,154.92,5287.039,819068.0819,41086.19,5.01,179191.19,21.87,-3951.85,-0.48,850563.94,8505.64
123,多头出场,2024-05-31 20:00,平多,164.81,5028.846,860133.8198,-32174.18,-3.74,14103.3,1.64,-38096.12,-4.43,818389.75,8183.90
123,多头进场,2024-05-27 20:00,开多,171.04,5028.846,860133.8198,-32174.18,-3.74,14103.3,1.64,-38096.12,-4.43,818389.75,8183.90
124,多头出场,2024-06-08 00:00,平多,162.01,4885.677,827975.6812,-37256.9,-4.50,29535.21,3.57,-81271.95,-9.81,781132.9,7811.33
124,多头进场,2024-06-05 00:00,开多,169.47,4885.677,827975.6812,-37256.9,-4.50,29535.21,3.57,-81271.95,-9.81,781132.9,7811.33
125,空头出场,2024-06-23 20:00,平空-止盈,131.58,4927.327,790737.437,141680.22,17.91,159890.58,20.21,-13699.15,-1.73,922813.06,9228.13
125,空头进场,2024-06-08 16:00,开空,160.48,4927.327,790737.437,141680.22,17.91,159890.58,20.21,-13699.15,-1.73,922813.06,9228.13
126,多头出场,2024-06-28 20:00,平多,143.23,6227.686,932346.8711,-41267.57,-4.42,6571.11,0.70,-55581.19,-5.96,881545.5,8815.46
126,多头进场,2024-06-28 04:00,开多,149.71,6227.686,932346.8711,-41267.57,-4.42,6571.11,0.70,-55581.19,-5.96,881545.5,8815.46
127,空头出场,2024-06-30 20:00,平空-EMA,143.83,6443.239,891099.9537,-36540.03,-4.10,7350.77,0.82,-37172.01,-4.17,845005.5,8450.06
127,空头进场,2024-06-30 08:00,开空,138.3,6443.239,891099.9537,-36540.03,-4.10,7350.77,0.82,-37172.01,-4.17,845005.5,8450.06
128,多头出场,2024-07-03 16:00,平多,144.07,5762.496,854578.1568,-25217.75,-2.95,38181.43,4.47,-32293.89,-3.78,819787.75,8197.88
128,多头进场,2024-07-01 12:00,开多,148.3,5762.496,854578.1568,-25217.75,-2.95,38181.43,4.47,-32293.89,-3.78,819787.75,8197.88
129,空头出场,2024-07-06 20:00,平空-EMA,141.88,6050.284,829372.9307,-29885.26,-3.60,96873.88,11.67,-31089.63,-3.75,789902.5,7899.03
129,空头进场,2024-07-04 08:00,开空,137.08,6050.284,829372.9307,-29885.26,-3.60,96873.88,11.67,-31089.63,-3.75,789902.5,7899.03
130,空头出场,2024-07-09 12:00,平空-EMA,142.12,6073.402,799502.6393,-64480.58,-8.06,23104.31,2.89,-72126.63,-9.02,725421.9,7254.22
130,空头进场,2024-07-08 04:00,开空,131.64,6073.402,799502.6393,-64480.58,-8.06,23104.31,2.89,-72126.63,-9.02,725421.9,7254.22
131,多头出场,2024-08-01 08:00,平多,168.62,5038.069,735054.2671,113672.64,15.46,241862.83,32.89,-6967.4,-0.95,839094.56,8390.95
131,多头进场,2024-07-14 20:00,开多,145.9,5038.069,735054.2671,113672.64,15.46,241862.83,32.89,-6967.4,-0.95,839094.56,8390.95
