交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
83,多头出场,2021-09-08 12:00,平多,3258.22,112.9727,246817.1063,120965.35,48.99,208099.97,84.27,-9027.92,-3.66,357906.03,3579.06
83,多头进场,2021-07-25 04:00,开多,2184.75,112.9727,246817.1063,120965.35,48.99,208099.97,84.27,-9027.92,-3.66,357906.03,3579.06
84,多头出场,2021-09-10 20:00,平多,3298.99,104.3734,367722.1005,-23751.32,-6.46,4400.22,1.20,-33013.47,-8.97,334154.7,3341.55
84,多头进场,2021-09-09 00:00,开多,3523.14,104.3734,367722.1005,-23751.32,-6.46,4400.22,1.20,-33013.47,-8.97,334154.7,3341.55
85,多头出场,2021-09-19 16:00,平多,3326.19,98.333,343982.6006,-17243.89,-5.01,17345.05,5.04,-19459.03,-5.65,316910.8,3169.11
85,多头进场,2021-09-15 20:00,开多,3498.14,98.333,343982.6006,-17243.89,-5.01,17345.05,5.04,-19459.03,-5.65,316910.8,3169.11
86,空头出场,2021-10-01 16:00,平空-EMA,3235.49,102.5221,326747.1597,-5291.3,-1.62,54695.18,16.73,-6395.69,-1.96,311619.5,3116.20
86,空头进场,2021-09-20 08:00,开空,3187.09,102.5221,326747.1597,-5291.3,-1.62,54695.18,16.73,-6395.69,-1.96,311619.5,3116.20
87,多头出场,2021-11-16 16:00,平多,4292.43,97.12,321458.4592,95053.17,29.55,151160.97,47.00,-5299.35,-1.65,406672.7,4066.73
87,多头进场,2021-10-02 04:00,开多,3309.91,97.12,321458.4592,95053.17,29.55,151160.97,47.00,-5299.35,-1.65,406672.7,4066.73
88,空头出场,2021-11-20 00:00,平空-EMA,4290.07,102.2809,416464.3002,-22755.55,-5.46,11587.82,2.78,-23392.24,-5.61,383917.12,3839.17
88,空头进场,2021-11-18 20:00,开空,4071.77,102.2809,416464.3002,-22755.55,-5.46,11587.82,2.78,-23392.24,-5.61,383917.12,3839.17
